бульвар А.Миттова;21;2021-06-11 09:33:34.299000;Очень нуждаемся в большой детской площадке, не первый год уже обращаемся;56.112037150000006 47.19452034401719;9485;180;[1703, 5283, 6662, 8869, 8870, 9311];Благоустройство и инфраструктура;0
улица Энгельса;44;2021-06-07 21:19:15.061000;требуется ремонт ккрыши , подьездов;56.11707295 47.261964;9486;614;[1782, 2257, 2544, 3018, 3123, 3338, 3419, 3894, 5058, 5891, 6540, 7134, 7696, 8341, 8453];Дороги;0
улица Набережная;25;2021-06-09 06:52:03.435000;Побольше детских площадок;56.14809985 47.28473397201087;9489;360;[2611, 2737, 5483, 6062, 6798, 6898, 7327, 8170, 8771];Благоустройство и инфраструктура;0
улица Солнечная;28;2021-06-12 08:13:04.719000;Увеличить парковку;56.06050885 47.20773809141009;9491;360;[2106, 3695, 4002, 4495, 4834, 5696, 6375, 7883, 8627];Благоустройство и инфраструктура;0
улица Советская;33;2021-06-12 08:28:52.710000;Ускорить ремонт в подъезде №2. Не было ремонта 45 лет;56.1461683 47.2477606;9495;309;[1810, 3246, 3247, 4486, 4982, 5555, 6758, 6924];Благоустройство и инфраструктура;0
улица Кадыкова;19;2021-06-08 20:35:15.863000;Больше скамеек;56.1064371 47.30397721442468;9497;248;[2716, 4018, 5151, 6395, 7412, 8967, 9348];Благоустройство и инфраструктура;0
улица Урукова;2;2021-06-05 10:08:32.150000;"""Условия дли организации клубов """"Историческая реконструкция устьев р. Волга""""""";56.142672250000004 47.2146550341603;9500;450;[2845, 3579, 4827, 5289, 5936, 7608, 8696, 9299, 9302, 9498, 9499];Благоустройство и инфраструктура;0
улица Ашмарина;52/1;2021-06-05 16:38:19.057000;Обновить детскую площадку,поставить скамейки для отдыха.Сделать уличное освещение.;56.0826711 47.290375777658866;9501;0;[1747, 4924, 5314, 5664];Благоустройство и инфраструктура;0
улица Композитора Максимова;2;2021-06-10 15:01:57.827000;УК имеет на руках ордер для обрубки деревьев, выполнено частично;56.12443835 47.19719807794789;9503;180;[1685, 2312, 2313, 4375, 7137, 9502];Благоустройство и инфраструктура;0
бульвар А.Миттова;3/2;2021-06-14 17:59:00.081000;Большая просьба для организации досуга детей - школьников СОШ 64 во время перемены между уроками поставить на этажи школы настольный теннис;56.1152841 47.1949518;9507;-200;[4226, 6412];Благоустройство и инфраструктура;0
проспект 9-й Пятилетки;22;2021-06-12 21:07:45.229000;Установить детскую площадку. Отремонтировать дороги.;56.0963299 47.28022475678347;9509;572;[2003, 3192, 3452, 3568, 4079, 5159, 5577, 6143, 6459, 8133, 8355, 8833, 8834, 8848];Благоустройство и инфраструктура;0
проспект И.Я.Яковлева;10/1;2021-06-12 08:07:51.064000;отпилить тополь перед окнами которая находится между садиком и домом;56.096493 47.2647516;9511;409;[2131, 3078, 3306, 4069, 6654, 6705, 7223, 8211, 8990, 9208];Благоустройство и инфраструктура;0
улица 10 Пятилетки;46;2021-06-09 23:11:48.743000;Благоустройство ул 10 пят-ки;56.1080719 47.462849750000004;9513;1146;[1598, 1687, 2008, 2590, 3124, 3814, 4174, 4475, 4516, 4800, 4812, 4920, 5085, 5332, 5486, 5928, 5981, 6150, 7266, 7351, 7745, 7929, 8319, 8325, 8346, 8361, 8923, 9040];Благоустройство и инфраструктура;0
улица Коммунистическая;24;2021-06-09 13:13:09.104000;Плохо работает управляющая организация по заявками жителей, машины убрать с газонов, грязь за домом;56.1153803 47.500523699999995;9514;1187;[1614, 1844, 1882, 1930, 2191, 2572, 2658, 2791, 3130, 3226, 4239, 4269, 4494, 5771, 6033, 6300, 6450, 6780, 6852, 7029, 7341, 8176, 8230, 8234, 8242, 8243, 8711, 9252, 9377];Благоустройство и инфраструктура;0
улица Светлая;52;2021-06-16 16:02:53.499000;Ветеран ВОВ, труженник тыла. 1923 г.р. Дом расположен рядом с трассой пр. Тракторостроителей. С осени 2020 г подпол дома и огород заливают талые воды и ливневые воды. Рядом с мостом находится ливневой колодец, который во время недавнего ремонта путепровода по пр. Тракторостроителей частично залили бетоном. В результате вода течет из люка вместо стока в него.;56.1122182 47.3236509;9516;-300;[9516];Благоустройство и инфраструктура;0
улица Светлая;52;2021-06-08 18:36:31.242000;После дождя затапливает дом и участок, стоит сырость в доме;56.1122182 47.3236509;9517;-300;[9516];Благоустройство и инфраструктура;0
улица Базарная;7;2021-06-08 17:19:40.274000;Снижение тарифов жкх.;56.135412099999996 47.25619637525699;9522;-100;[2499, 3583, 8359];Жилищно-коммунальные услуги;0
улица Розы Люксембург;3;2021-06-05 20:16:31.829000;Убрать строительный мусор.;56.0709823 47.28339363447128;9523;-200;[4469, 6393];Благоустройство и инфраструктура;0
проспект Мира;82;2021-06-08 22:19:45.397000;Ремонт в подьезде ,замена лифта.;56.11086725 47.26746565540929;9525;1392;[1917, 1918, 1919, 2048, 2414, 2415, 2511, 2574, 2575, 2576, 2771, 3377, 3378, 3384, 3385, 3386, 4227, 4325, 4326, 4517, 5208, 5621, 5622, 6301, 6775, 7438, 7881, 7995, 8237, 8491, 8741, 9124, 9125, 9126];Жилищно-коммунальные услуги;0
улица Энгельса;3;2021-06-09 12:17:06.756000;возле почты энгельса 3, никто никогда не убирается . территория никому будто не .подлежит;56.127518 47.254856879058835;9527;532;[1803, 3391, 3763, 4015, 4027, 4527, 5183, 5472, 5774, 6551, 6871, 7199, 7717];Благоустройство и инфраструктура;0
улица Кукшумская;21;2021-06-11 17:20:39.813000;Около нашего дома нужна парковка (мало мест). Еще не хватает хорошей детской площадки.;56.090830800000006 47.28127260878752;9528;-100;[3227, 6496, 8375];Благоустройство и инфраструктура;0
проспект Мира;90;2021-06-09 11:02:58.837000;Поменять окна в подьезде и на этажах. Поставить пластиковые окна.;56.10937115 47.265923160384816;9531;819;[1620, 1696, 2046, 2148, 2451, 2452, 2537, 2613, 3062, 3314, 3576, 4382, 4794, 5585, 5973, 7544, 7941, 8567, 8702, 9170];Благоустройство и инфраструктура;0
улица Магницкого;2/1;2021-06-05 23:08:54.557000;Освещение возле дома. Поставить скамейки.;56.0887185 47.2973727;9534;860;[1748, 2283, 2378, 3219, 3220, 3232, 4064, 4126, 5435, 6007, 6286, 6642, 6701, 7791, 7976, 7977, 8065, 8323, 8332, 8895, 9533];Благоустройство и инфраструктура;0
